"","STUDENT_ALTERNATE_ID","SCHOOL_YEAR_ID","GRADE_CODE","GENDER_CODE","ENGLISH_LEARNER_STATUS_CODE","SOCIO_ECON_STATUS_CODE","Ethnicity","percentWhite","percentSPED","percentFRL","schoolSize","PLACEMENT_TYPE","discLength","discCount","absent"
"671",11866808,2013,"03","M",0,"1","White",0.920542635658915,0.248062015503876,0.531007751937985,516,"0",0,0,2.5
"672",11866808,2014,"04","M",0,"1","White",0.898272552783109,0.245681381957774,0.531669865642994,521,"0",0,0,2
"673",11866808,2015,"05","M",0,"1","White",0.890219560878243,0.261477045908184,0.552894211576846,501,"0",0,0,4.5
"674",11866808,2016,"06","M",0,"1","White",0.875776397515528,0.238095238095238,0.530020703933747,483,"0",0,0,1.5
"675",11866808,2017,"07","M",0,"1","White",0.904395604395604,0.264835164835165,0.430769230769231,910,"1",0,0,4
"676",11957207,2013,"03","F",0,"1","White",0.920542635658915,0.248062015503876,0.531007751937985,516,"0",0,0,3
"677",11957207,2014,"04","F",0,"1","White",0.898272552783109,0.245681381957774,0.531669865642994,521,"0",0,0,1
"678",11957207,2015,"05","F",0,"1","White",0.890219560878243,0.261477045908184,0.552894211576846,501,"0",0,0,1.5
"679",11957207,2016,"06","F",0,"1","White",0.875776397515528,0.238095238095238,0.530020703933747,483,"1",0,0,2
"680",11957207,2017,"07","F",0,"1","White",0.904395604395604,0.264835164835165,0.430769230769231,910,"0",0,0,1
"681",12022439,2013,"03","F",0,"1","Other",0.920542635658915,0.248062015503876,0.531007751937985,516,"0",0,0,4.5
"682",12022439,2014,"04","F",0,"1","Other",0.898272552783109,0.245681381957774,0.531669865642994,521,"0",0,0,6.5
"683",12022439,2015,"05","F",0,"1","Other",0.890219560878243,0.261477045908184,0.552894211576846,501,"0",0,0,8
"684",12022439,2016,"06","F",0,"1","Other",0.875776397515528,0.238095238095238,0.530020703933747,483,"1",0,0,8.5
"685",12022439,2017,"07","F",0,"1","Other",0.904395604395604,0.264835164835165,0.430769230769231,910,"1",0,0,0.5
"686",12035625,2013,"03","F",0,"0","White",0.920542635658915,0.248062015503876,0.531007751937985,516,"1",0,0,6.5
"687",12035625,2014,"04","F",0,"0","White",0.898272552783109,0.245681381957774,0.531669865642994,521,"1",0,0,6
"688",12035625,2015,"05","F",0,"0","White",0.9533527696793,0.166180758017493,0.402332361516035,343,"1",0,0,8
"689",12035625,2016,"06","F",0,"0","White",0.931952662721893,0.153846153846154,0.337278106508876,338,"1",0,0,15.5
"690",12035625,2017,"07","F",0,"0","White",0.904395604395604,0.264835164835165,0.430769230769231,910,"1",0,0,7.5
"691",12420660,2013,"03","M",0,"1","Black",0.920542635658915,0.248062015503876,0.531007751937985,516,"0",0,0,5
"692",12420660,2014,"04","M",0,"1","Black",0.898272552783109,0.245681381957774,0.531669865642994,521,"0",0,0,2
"693",12420660,2015,"05","M",0,"1","Black",0.890219560878243,0.261477045908184,0.552894211576846,501,"0",0,0,4
"694",12420660,2016,"06","M",0,"1","Black",0.875776397515528,0.238095238095238,0.530020703933747,483,"0",0,0,6
"695",12420660,2017,"07","M",0,"1","Black",0.904395604395604,0.264835164835165,0.430769230769231,910,"0",0,0,3
"696",11966772,2013,"03","M",0,"1","White",0.913253012048193,0.156626506024096,0.609638554216868,415,"1",0,0,5.5
"697",11966772,2014,"04","M",0,"1","White",0.946745562130177,0.159763313609467,0.600591715976331,338,"1",0,0,10.5
"698",11966772,2015,"05","M",0,"1","White",0.92280701754386,0.164912280701754,0.614035087719298,285,"1",0,0,10
"699",11966772,2016,"06","M",0,"1","White",0.91578947368421,0.171929824561404,0.617543859649123,285,"1",0,0,13
"700",11966772,2017,"07","M",0,"1","White",0.951020408163265,0.187755102040816,0.571428571428571,245,"1",0,0,17
"701",12224367,2013,"03","M",0,"1","White",0.913253012048193,0.156626506024096,0.609638554216868,415,"1",0,0,10.5
"702",12224367,2014,"04","M",0,"1","White",0.946745562130177,0.159763313609467,0.600591715976331,338,"1",0,0,5
"703",12224367,2015,"05","M",0,"1","White",0.92280701754386,0.164912280701754,0.614035087719298,285,"1",0,0,4
"704",12224367,2016,"06","M",0,"1","White",0.91578947368421,0.171929824561404,0.617543859649123,285,"1",0,0,7.5
"705",12224367,2017,"07","M",0,"1","White",0.951020408163265,0.187755102040816,0.571428571428571,245,"1",2,2,14.5
"706",11886728,2013,"03","M",0,"1","White",0.960167714884696,0.163522012578616,0.371069182389937,477,"1",0,0,4
"707",11886728,2014,"04","M",0,"1","White",0.957983193277311,0.191176470588235,0.371848739495798,476,"1",0,0,2
"708",11886728,2015,"05","M",0,"1","White",0.949227373068433,0.205298013245033,0.368653421633554,453,"0",2,1,3
"709",11886728,2016,"06","M",0,"1","White",0.955399061032864,0.173708920187793,0.375586854460094,426,"1",0,0,11
"710",11886728,2017,"07","M",0,"1","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",3,1,17
"711",12145541,2013,"03","M",0,"1","White",0.960167714884696,0.163522012578616,0.371069182389937,477,"1",0,0,6.5
"712",12145541,2014,"04","M",0,"1","White",0.957983193277311,0.191176470588235,0.371848739495798,476,"1",0,0,15.5
"713",12145541,2015,"05","M",0,"1","White",0.872844827586207,0.288793103448276,0.732758620689655,464,"1",0,0,26
"714",12145541,2016,"06","M",0,"1","White",0.891786179921773,0.190352020860495,0.39374185136897,767,"0",0,0,17
"715",12145541,2017,"07","M",0,"1","White",0.856598984771574,0.194162436548223,0.393401015228426,788,"1",0,0,20
"716",12145579,2013,"03","F",0,"1","White",0.960167714884696,0.163522012578616,0.371069182389937,477,"1",0,0,8
"717",12145579,2014,"04","F",0,"1","White",0.957983193277311,0.191176470588235,0.371848739495798,476,"1",0,0,6
"718",12145579,2015,"05","F",0,"1","White",0.949227373068433,0.205298013245033,0.368653421633554,453,"0",0,0,0
"719",12145579,2016,"06","F",0,"0","White",0.955399061032864,0.173708920187793,0.375586854460094,426,"1",0,0,9.5
"720",12145579,2017,"07","F",0,"0","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",0,0,4
"721",12254304,2013,"03","F",0,"0","White",0.960167714884696,0.163522012578616,0.371069182389937,477,"1",0,0,11
"722",12254304,2014,"04","F",0,"0","White",0.957983193277311,0.191176470588235,0.371848739495798,476,"1",0,0,9.5
"723",12254304,2015,"05","F",0,"0","White",0.949227373068433,0.205298013245033,0.368653421633554,453,"1",0,0,7
"724",12254304,2016,"06","F",0,"0","White",0.955399061032864,0.173708920187793,0.375586854460094,426,"1",0,0,13
"725",12254304,2017,"07","F",0,"0","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",0,0,8
"726",11874628,2013,"03","M",0,"0","White",0.935643564356436,0.173267326732673,0.425742574257426,404,"1",0,0,3.5
"727",11874628,2014,"04","M",0,"0","White",0.95049504950495,0.160891089108911,0.448019801980198,404,"1",0,0,0.5
"728",11874628,2015,"05","M",0,"0","White",0.944309927360775,0.152542372881356,0.443099273607748,413,"1",0,0,2
"729",11874628,2016,"06","M",0,"0","White",0.951690821256039,0.159420289855072,0.415458937198068,414,"1",0,0,2
"730",11874628,2017,"07","M",0,"0","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",0,0,2
"731",12100767,2013,"03","M",0,"1","White",0.935643564356436,0.173267326732673,0.425742574257426,404,"1",0,0,11.5
"732",12100767,2014,"04","M",0,"1","White",0.95049504950495,0.160891089108911,0.448019801980198,404,"1",0,0,14.5
"733",12100767,2015,"05","M",0,"1","White",0.944309927360775,0.152542372881356,0.443099273607748,413,"1",0,0,9.5
"734",12100767,2016,"06","M",0,"1","White",0.951690821256039,0.159420289855072,0.415458937198068,414,"1",0,0,6
"735",12100767,2017,"07","M",0,"1","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",0,0,11.5
"736",11738241,2013,"03","F",0,"0","White",0.866666666666667,0.109333333333333,0.0773333333333333,375,"0",0,0,4
"737",11738241,2014,"04","F",0,"0","White",0.850828729281768,0.107734806629834,0.0883977900552486,362,"1",0,0,9
"738",11738241,2015,"05","F",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"1",0,0,13
"739",11738241,2016,"06","F",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"1",0,0,10.5
"740",11738241,2017,"07","F",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"1",0,0,10
"741",11804481,2013,"03","F",0,"0","White",0.866666666666667,0.109333333333333,0.0773333333333333,375,"0",0,0,0
"742",11804481,2014,"04","F",0,"0","White",0.850828729281768,0.107734806629834,0.0883977900552486,362,"0",0,0,2
"743",11804481,2015,"05","F",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"0",0,0,0
"744",11804481,2016,"06","F",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"0",0,0,2
"745",11804481,2017,"07","F",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"0",0,0,1
"746",12062461,2013,"03","M",0,"0","Hispanic",0.866666666666667,0.109333333333333,0.0773333333333333,375,"0",0,0,2
"747",12062461,2014,"04","M",0,"0","Hispanic",0.752225519287834,0.0890207715133531,0.270029673590504,674,"1",0,0,0
"748",12062461,2015,"05","M",0,"1","Hispanic",0.864734299516908,0.0821256038647343,0.285024154589372,621,"1",0,0,2
"749",12062461,2016,"06","M",0,"0","Hispanic",0.778705636743215,0.0981210855949896,0.237995824634656,958,"1",5,2,0
"750",12062461,2017,"07","M",0,"0","Hispanic",0.728053435114504,0.124045801526718,0.238549618320611,1048,"1",0,0,0
"751",12197531,2013,"03","M",0,"0","White",0.866666666666667,0.109333333333333,0.0773333333333333,375,"0",0,0,3.5
"752",12197531,2014,"04","M",0,"0","White",0.850828729281768,0.107734806629834,0.0883977900552486,362,"0",1,1,1
"753",12197531,2015,"05","M",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"1",0,0,3
"754",12197531,2016,"06","M",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"1",0,0,2
"755",12197531,2017,"07","M",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"1",1,1,6.5
"756",12421086,2013,"03","M",0,"0","White",0.895604395604396,0.151098901098901,0.0164835164835165,728,"1",0,0,1
"757",12421086,2014,"04","M",0,"0","White",0.907038512616202,0.136786188579017,0.0212483399734396,753,"1",0,0,0.5
"758",12421086,2015,"05","M",0,"0","White",0.885036496350365,0.126824817518248,0.0291970802919708,1096,"1",0,0,3
"759",12421086,2016,"06","M",0,"0","White",0.87599645704163,0.116031886625332,0.0256864481842338,1129,"1",0,0,2
"760",12421086,2017,"07","M",0,"0","White",0.878761822871883,0.114359415305245,0.0300945829750645,1163,"1",0,0,3
"761",12563587,2013,"03","M",0,"0","White",0.895604395604396,0.151098901098901,0.0164835164835165,728,"1",0,0,7
"762",12563587,2014,"04","M",0,"0","White",0.907038512616202,0.136786188579017,0.0212483399734396,753,"1",0,0,2.5
"763",12563587,2015,"05","M",0,"0","White",0.885036496350365,0.126824817518248,0.0291970802919708,1096,"0",0,0,1.5
"764",12563587,2016,"06","M",0,"0","White",0.87599645704163,0.116031886625332,0.0256864481842338,1129,"1",0,0,3.5
"765",12563587,2017,"07","M",0,"0","White",0.878761822871883,0.114359415305245,0.0300945829750645,1163,"1",0,0,4.5
"766",11967629,2013,"03","F",0,"0","White",0.876923076923077,0.0945054945054945,0.0681318681318681,455,"1",0,0,9
"767",11967629,2014,"04","F",0,"0","White",0.888888888888889,0.0946502057613169,0.0473251028806584,486,"0",0,0,4
"768",11967629,2015,"05","F",0,"0","White",0.885036496350365,0.126824817518248,0.0291970802919708,1096,"0",0,0,9.5
"769",11967629,2016,"06","F",0,"0","White",0.87599645704163,0.116031886625332,0.0256864481842338,1129,"1",0,0,11.5
"770",11967629,2017,"07","F",0,"0","White",0.878761822871883,0.114359415305245,0.0300945829750645,1163,"1",0,0,25.5
"771",11743001,2013,"03","M",0,"0","White",0.813988095238095,0.116071428571429,0.0625,672,"1",0,0,3
"772",11743001,2014,"04","M",0,"0","White",0.85132382892057,0.138492871690428,0.0672097759674134,491,"1",0,0,3
"773",11743001,2015,"05","M",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"1",0,0,3.5
"774",11743001,2016,"06","M",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"1",0,0,9.5
"775",11743001,2017,"07","M",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"1",0,0,2
"776",11821903,2013,"03","M",0,"0","White",0.813988095238095,0.116071428571429,0.0625,672,"0",0,0,21.5
"777",11821903,2014,"04","M",0,"0","White",0.807881773399015,0.152709359605911,0.0394088669950739,203,"0",0,0,3
"778",11821903,2015,"05","M",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"0",0,0,9.5
"779",11821903,2016,"06","M",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"0",0,0,12
"780",11821903,2017,"07","M",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"0",0,0,6
"781",12200205,2013,"03","M",0,"0","White",0.813988095238095,0.116071428571429,0.0625,672,"1",0,0,4
"782",12200205,2014,"04","M",0,"0","White",0.807881773399015,0.152709359605911,0.0394088669950739,203,"0",0,0,2
"783",12200205,2015,"05","M",0,"0","White",0.853932584269663,0.141573033707865,0.0955056179775281,890,"1",0,0,1
"784",12200205,2016,"06","M",0,"0","White",0.83982683982684,0.132034632034632,0.0779220779220779,924,"1",0,0,8
"785",12200205,2017,"07","M",0,"0","White",0.807415036045314,0.124613800205973,0.0741503604531411,971,"1",0,0,11
"786",11963190,2013,"03","M",0,"1","White",0.858789625360231,0.138328530259366,0.268011527377522,347,"0",0,0,1
"787",11963190,2014,"04","M",0,"1","White",0.81769436997319,0.13941018766756,0.273458445040214,373,"0",0,0,2
"788",11963190,2015,"05","M",0,"1","White",0.833333333333333,0.134408602150538,0.28494623655914,372,"1",0,0,3
"789",11963190,2016,"06","M",0,"1","White",0.891786179921773,0.190352020860495,0.39374185136897,767,"1",0,0,4
"790",11963190,2017,"07","M",0,"0","White",0.950617283950617,0.150617283950617,0.308641975308642,810,"1",3,1,3
"791",11847101,2013,"03","F",0,"0","White",0.933660933660934,0.108108108108108,0.339066339066339,407,"0",0,0,1.5
"792",11847101,2014,"04","F",0,"0","White",0.893617021276596,0.117021276595745,0.265957446808511,376,"0",0,0,2.5
"793",11847101,2015,"05","F",0,"0","White",0.908602150537634,0.115591397849462,0.31989247311828,372,"1",0,0,3
"794",11847101,2016,"06","F",0,"0","White",0.891786179921773,0.190352020860495,0.39374185136897,767,"0",0,0,11
"795",11847101,2017,"07","F",0,"0","White",0.856598984771574,0.194162436548223,0.393401015228426,788,"1",0,0,6
"796",12017326,2013,"03","F",0,"1","White",0.903732809430255,0.135559921414538,0.461689587426326,509,"1",0,0,8
"797",12017326,2014,"04","F",0,"1","White",0.867446393762183,0.1364522417154,0.442495126705653,513,"1",0,0,3
"798",12017326,2015,"05","F",0,"1","White",0.847866419294991,0.126159554730983,0.456400742115028,539,"1",0,0,3
"799",12017326,2016,"06","F",0,"1","White",0.891786179921773,0.190352020860495,0.39374185136897,767,"1",0,0,2
"800",12017326,2017,"07","F",0,"1","White",0.856598984771574,0.194162436548223,0.393401015228426,788,"1",0,0,2
"801",12191455,2013,"03","M",0,"0","White",0.903732809430255,0.135559921414538,0.461689587426326,509,"1",0,0,0
"802",12191455,2014,"04","M",0,"0","White",0.867446393762183,0.1364522417154,0.442495126705653,513,"1",0,0,2
"803",12191455,2015,"05","M",0,"0","White",0.847866419294991,0.126159554730983,0.456400742115028,539,"1",0,0,10.5
"804",12191455,2016,"06","M",0,"0","White",0.891786179921773,0.190352020860495,0.39374185136897,767,"1",1,1,16
"805",12191455,2017,"07","M",0,"0","White",0.856598984771574,0.194162436548223,0.393401015228426,788,"1",0,0,9
"806",11848760,2013,"03","M",0,"0","White",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,13
"807",11848760,2014,"04","M",0,"0","White",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",0,0,13
"808",11848760,2015,"05","M",0,"0","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,14
"809",11848760,2016,"06","M",0,"0","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,20
"810",11848760,2017,"07","M",0,"0","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,21
"811",12174308,2013,"03","F",0,"1","White",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,3.5
"812",12174308,2014,"04","F",0,"1","White",0.926470588235294,0.274509803921569,0.676470588235294,204,"1",0,0,1
"813",12174308,2015,"05","F",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,3
"814",12174308,2016,"06","F",0,"1","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,4
"815",12174308,2017,"07","F",0,"1","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,12
"816",12174311,2013,"03","M",0,"1","Other",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,10.5
"817",12174311,2014,"04","M",0,"1","Other",0.922413793103448,0.202586206896552,0.573275862068966,232,"1",0,0,5
"818",12174311,2015,"05","M",0,"1","Other",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,16
"819",12174311,2016,"06","M",0,"1","Other",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,16
"820",12174311,2017,"07","M",0,"1","Other",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,20
"821",12174312,2013,"03","F",0,"1","White",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,3.5
"822",12174312,2014,"04","F",0,"1","White",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",0,0,1.5
"823",12174312,2015,"05","F",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,1
"824",12174312,2016,"06","F",0,"1","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,3
"825",12174312,2017,"07","F",0,"1","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,3
"826",12174315,2013,"03","F",0,"0","White",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,4.5
"827",12174315,2014,"04","F",0,"1","White",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",0,0,2
"828",12174315,2015,"05","F",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,5.5
"829",12174315,2016,"06","F",0,"0","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,13
"830",12174315,2017,"07","F",0,"0","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,5
"831",12585959,2013,"03","F",0,"0","Hispanic",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,3.5
"832",12585959,2014,"04","F",0,"0","Hispanic",0.926470588235294,0.274509803921569,0.676470588235294,204,"1",0,0,1
"833",12585959,2015,"05","F",0,"0","Hispanic",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,0
"834",12585959,2016,"06","F",0,"0","Hispanic",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,6.5
"835",12585959,2017,"07","F",0,"0","Hispanic",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,6
"836",12585964,2013,"03","M",0,"1","Other",0.895131086142322,0.235955056179775,0.524344569288389,267,"1",0,0,0.5
"837",12585964,2014,"04","M",0,"1","Other",0.926470588235294,0.274509803921569,0.676470588235294,204,"1",0,0,0
"838",12585964,2015,"05","M",0,"1","Other",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,0
"839",12585964,2016,"06","M",0,"1","Other",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,2
"840",12585964,2017,"07","M",0,"1","Other",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,3.5
"841",12174365,2013,"03","F",0,"1","White",0.915384615384615,0.188461538461538,0.596153846153846,260,"1",0,0,5.5
"842",12174365,2014,"04","F",0,"1","White",0.922413793103448,0.202586206896552,0.573275862068966,232,"1",0,0,3.5
"843",12174365,2015,"05","F",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,3
"844",12174365,2016,"06","F",0,"1","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,3
"845",12174365,2017,"07","F",0,"1","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,3.5
"846",11826628,2013,"03","M",0,"1","White",0.936440677966102,0.245762711864407,0.665254237288136,236,"0",0,0,5
"847",11826628,2014,"04","M",0,"1","White",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",1,1,2
"848",11826628,2015,"05","M",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",5,3,8
"849",11826628,2016,"06","M",0,"1","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,1
"850",11826628,2017,"07","M",0,"1","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,3
"851",12174372,2013,"03","F",0,"1","White",0.936440677966102,0.245762711864407,0.665254237288136,236,"1",0,0,2.5
"852",12174372,2014,"04","F",0,"1","White",0.926470588235294,0.274509803921569,0.676470588235294,204,"1",0,0,5.5
"853",12174372,2015,"05","F",0,"1","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,2.5
"854",12174372,2016,"06","F",0,"1","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,6
"855",12174372,2017,"07","F",0,"1","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,4
"856",12183838,2013,"03","M",0,"0","White",0.957364341085271,0.209302325581395,0.538759689922481,258,"1",0,0,5.5
"857",12183838,2014,"04","M",0,"0","White",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",0,0,8
"858",12183838,2015,"05","M",0,"0","White",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,8.5
"859",12183838,2016,"06","M",0,"0","White",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,17
"860",12183838,2017,"07","M",0,"0","White",0.943573667711599,0.25705329153605,0.532915360501567,319,"1",0,0,2
"861",12183845,2013,"03","F",0,"1","Hispanic",0.957364341085271,0.209302325581395,0.538759689922481,258,"1",0,0,16.5
"862",12183845,2014,"04","F",0,"1","Hispanic",0.941176470588235,0.261029411764706,0.665441176470588,272,"1",0,0,16
"863",12183845,2015,"05","F",0,"1","Hispanic",0.917981072555205,0.302839116719243,0.564668769716088,317,"1",0,0,15
"864",12183845,2016,"06","F",0,"1","Hispanic",0.921232876712329,0.301369863013699,0.537671232876712,292,"1",0,0,18.5
"865",12183845,2017,"07","F",0,"1","Hispanic",0.962352941176471,0.138823529411765,0.32,425,"1",0,0,16.5
"866",12010725,2013,"03","M",0,"1","White",0.925124792013311,0.0831946755407654,0.394342762063228,601,"1",0,0,2
"867",12010725,2014,"04","M",0,"1","White",0.931893687707641,0.0946843853820598,0.40531561461794,602,"1",0,0,2.5
"868",12010725,2015,"05","M",0,"1","White",0.925396825396825,0.0920634920634921,0.442857142857143,630,"1",0,0,12
"869",12010725,2016,"06","M",0,"1","White",0.937293729372937,0.0891089108910891,0.422442244224422,606,"1",0,0,10
"870",12010725,2017,"07","M",0,"1","White",0.947368421052632,0.12280701754386,0.339181286549708,171,"0",0,0,13
"871",12128307,2013,"03","M",0,"1","White",0.875530410183876,0.0933521923620934,0.592644978783593,707,"1",0,0,6.5
"872",12128307,2014,"04","M",0,"1","White",0.866270430906389,0.0980683506686478,0.592867756315007,673,"0",0,0,13.5
"873",12128307,2015,"05","M",0,"1","White",0.855606758832565,0.0860215053763441,0.580645161290323,651,"0",0,0,5
"874",12128307,2016,"06","M",0,"1","White",0.925058548009368,0.201405152224824,0.407494145199063,427,"1",0,0,10
"875",12128307,2017,"07","M",0,"1","White",0.869346733668342,0.175879396984925,0.577889447236181,199,"1",1,1,7
"876",12078536,2013,"03","M",2,"1","Hispanic",0.561971830985916,0.119718309859155,0.62112676056338,710,"0",0,0,1
"877",12078536,2014,"04","M",2,"1","Hispanic",0.535766423357664,0.0978102189781022,0.605839416058394,685,"1",0,0,4
"878",12078536,2015,"05","M",2,"1","Hispanic",0.512722646310433,0.099236641221374,0.573791348600509,786,"0",0,0,2.5
"879",12078536,2016,"06","M",2,"1","Hispanic",0.544061302681992,0.120689655172414,0.540229885057471,522,"0",0,0,4
"880",12078536,2017,"07","M",2,"1","Hispanic",0.53469387755102,0.114285714285714,0.538775510204082,490,"0",0,0,4
"881",12132238,2013,"03","F",2,"1","Hispanic",0.561971830985916,0.119718309859155,0.62112676056338,710,"1",0,0,0
"882",12132238,2014,"04","F",2,"1","Hispanic",0.535766423357664,0.0978102189781022,0.605839416058394,685,"0",0,0,3
"883",12132238,2015,"05","F",2,"1","Hispanic",0.512722646310433,0.099236641221374,0.573791348600509,786,"0",0,0,0.5
"884",12132238,2016,"06","F",2,"1","Hispanic",0.544061302681992,0.120689655172414,0.540229885057471,522,"0",0,0,0
"885",12132238,2017,"07","F",2,"1","Hispanic",0.53469387755102,0.114285714285714,0.538775510204082,490,"0",0,0,3
"886",12025173,2013,"03","M",0,"1","White",0.484513274336283,0.148230088495575,0.758849557522124,452,"1",0,0,1.5
"887",12025173,2014,"04","M",0,"1","White",0.457983193277311,0.161764705882353,0.745798319327731,476,"1",0,0,1.5
"888",12025173,2015,"05","M",0,"1","White",0.883168316831683,0.136633663366337,0.441584158415842,505,"0",0,0,5
"889",12025173,2016,"06","M",0,"0","White",0.801056338028169,0.128521126760563,0.512323943661972,568,"1",0,0,9
"890",12025173,2017,"07","M",0,"0","White",0.819521178637201,0.143646408839779,0.484346224677716,543,"1",0,0,6
"891",12081090,2013,"03","M",0,"1","White",0.484513274336283,0.148230088495575,0.758849557522124,452,"1",2,1,6
"892",12081090,2014,"04","M",0,"1","White",0.457983193277311,0.161764705882353,0.745798319327731,476,"1",0,0,7
"893",12081090,2015,"05","M",0,"1","White",0.440265486725664,0.143805309734513,0.72787610619469,452,"1",0,0,20.5
"894",12081090,2016,"06","M",0,"1","White",0.535962877030162,0.0904872389791183,0.654292343387471,431,"1",1,1,12
"895",12081090,2017,"07","M",0,"1","White",0.491916859122402,0.113163972286374,0.607390300230947,433,"1",0,0,16.5
"896",11971560,2013,"03","M",0,"1","White",0.976489028213166,0.158307210031348,0.418495297805643,638,"1",0,0,5
"897",11971560,2014,"04","M",0,"1","White",0.961988304093567,0.152046783625731,0.419590643274854,684,"1",0,0,5.5
"898",11971560,2015,"05","M",0,"1","White",0.955518945634267,0.164744645799012,0.441515650741351,607,"1",0,0,9
"899",11971560,2016,"06","M",0,"1","White",0.947454844006568,0.16256157635468,0.464696223316913,609,"1",0,0,8
"900",11971560,2017,"07","M",0,"0","White",0.935114503816794,0.156488549618321,0.320610687022901,524,"1",0,0,7.5
"901",12107808,2013,"03","F",0,"0","White",0.976489028213166,0.158307210031348,0.418495297805643,638,"1",0,0,2.5
"902",12107808,2014,"04","F",0,"0","White",0.961988304093567,0.152046783625731,0.419590643274854,684,"1",0,0,5.5
"903",12107808,2015,"05","F",0,"0","White",0.955518945634267,0.164744645799012,0.441515650741351,607,"1",0,0,6
"904",12107808,2016,"06","F",0,"0","White",0.947454844006568,0.16256157635468,0.464696223316913,609,"1",0,0,1
"905",12107808,2017,"07","F",0,"0","White",0.935114503816794,0.156488549618321,0.320610687022901,524,"1",0,0,0
"906",12107811,2013,"03","M",0,"1","White",0.976489028213166,0.158307210031348,0.418495297805643,638,"1",0,0,2
"907",12107811,2014,"04","M",0,"1","White",0.961988304093567,0.152046783625731,0.419590643274854,684,"1",0,0,5.5
