"","STUDENT_ALTERNATE_ID","SCHOOL_YEAR_ID","GRADE_CODE","GENDER_CODE","ENGLISH_LEARNER_STATUS_CODE","SOCIO_ECON_STATUS_CODE","expend_per_student","Ethnicity","percentWhite","percentSPED","percentFRL","corpWhite","corpSPED","corpFRL","schoolSize","PLACEMENT_TYPE","discipline","absent"
"19",12220817,2016,"06","M",0,"0",NA,"White",0.857744994731296,0.131717597471022,0.220231822971549,0.857142857142857,0.110658042744657,0.158605174353206,949,"1",0,3
"20",12220817,2017,"07","M",0,"0",NA,"White",0.857449088960343,0.138263665594855,0.211146838156484,0.854024556616644,0.116643929058663,0.155115961800819,933,"1",0,0
"21",11930223,2013,"03","M",0,"0",NA,"White",0.830917874396135,0.198067632850242,0.130434782608696,0.871959409043426,0.112520519325474,0.171168482316072,414,"1",0,2
"22",11930223,2014,"04","M",0,"0",NA,"White",0.82837528604119,0.221967963386728,0.160183066361556,0.86613942589338,0.115700058582308,0.173550087873462,437,"1",0,0.5
"23",11930223,2015,"05","M",0,"0",NA,"White",0.841860465116279,0.188372093023256,0.144186046511628,0.865673779178004,0.110124588285837,0.174423600171846,430,"1",0,1.5
"24",11930223,2016,"06","M",0,"0",NA,"White",0.857744994731296,0.131717597471022,0.220231822971549,0.857142857142857,0.110658042744657,0.158605174353206,949,"0",0,2
"25",11930223,2017,"07","M",0,"0",NA,"White",0.857449088960343,0.138263665594855,0.211146838156484,0.854024556616644,0.116643929058663,0.155115961800819,933,"1",0,0
"26",12025090,2013,"03","M",0,"0",NA,"White",0.830917874396135,0.198067632850242,0.130434782608696,0.871959409043426,0.112520519325474,0.171168482316072,414,"1",0,5
"27",12025090,2014,"04","M",0,"0",NA,"White",0.82837528604119,0.221967963386728,0.160183066361556,0.86613942589338,0.115700058582308,0.173550087873462,437,"1",0,0
"28",12025090,2015,"05","M",0,"0",NA,"White",0.841860465116279,0.188372093023256,0.144186046511628,0.865673779178004,0.110124588285837,0.174423600171846,430,"1",0,7
"29",12025090,2016,"06","M",0,"0",NA,"White",0.857744994731296,0.131717597471022,0.220231822971549,0.857142857142857,0.110658042744657,0.158605174353206,949,"1",0,8
"30",12025090,2017,"07","M",0,"0",NA,"White",0.857449088960343,0.138263665594855,0.211146838156484,0.854024556616644,0.116643929058663,0.155115961800819,933,"1",0,4
"31",11986899,2013,"03","M",0,"0",NA,"White",0.86652977412731,0.104722792607803,0.168377823408624,0.871959409043426,0.112520519325474,0.171168482316072,487,"1",0,8.5
"32",11986899,2014,"04","M",0,"0",NA,"White",0.858947368421053,0.105263157894737,0.162105263157895,0.86613942589338,0.115700058582308,0.173550087873462,475,"1",0,5.5
"33",11986899,2015,"05","M",0,"0",NA,"White",0.870103092783505,0.111340206185567,0.154639175257732,0.865673779178004,0.110124588285837,0.174423600171846,485,"1",0,2
"34",11986899,2016,"06","M",0,"0",NA,"White",0.844585987261147,0.0904458598726115,0.113375796178344,0.857142857142857,0.110658042744657,0.158605174353206,785,"1",0,0
"35",11986899,2017,"07","M",0,"0",NA,"White",0.845686512758202,0.0935601458080194,0.116646415552855,0.854024556616644,0.116643929058663,0.155115961800819,823,"1",0,2
